wijk,part,order,long,lat
Omval/Overamstel,1,24,4.89902218380689,52.3299937698057
Omval/Overamstel,1,25,4.89897471927544,52.332982262186
Omval/Overamstel,1,26,4.90454393201516,52.3336961970993
Omval/Overamstel,1,27,4.9066254246684,52.3356472402567
Omval/Overamstel,1,28,4.90740633150747,52.3379140584817
Omval/Overamstel,1,29,4.91262020140908,52.3397322745015
Omval/Overamstel,1,30,4.91486336230565,52.3415993858292
Omval/Overamstel,1,31,4.91318778874455,52.3456037125107
Omval/Overamstel,1,32,4.9174099081814,52.3465047068432
Omval/Overamstel,1,33,4.91929043073085,52.343608611682
Oostzanerwerf,1,0,4.86615881225928,52.4306593509883
Oostzanerwerf,1,1,4.87324746624681,52.4295430711246
Oostzanerwerf,1,2,4.87411238081727,52.4279639379096
Oostzanerwerf,1,3,4.87786408401339,52.4258426775398
Oostzanerwerf,1,4,4.89087036889816,52.4255710302847
Oostzanerwerf,1,5,4.89873971382939,52.4244613397199
Oostzanerwerf,1,6,4.89784276832719,52.4152896211866
Oostzanerwerf,1,7,4.89590839221305,52.4158940781781
Oostzanerwerf,1,8,4.88590362393074,52.4147346228473
Oostzanerwerf,1,9,4.87926205248466,52.4190853912807
Oostzanerwerf,1,10,4.87793205715047,52.4188588833866
Oostzanerwerf,1,11,4.87500741857761,52.41612835313
Oostzanerwerf,1,12,4.87380997289966,52.4160347233847
Oostzanerwerf,1,13,4.86776176056379,52.4182692038406
Oostzanerwerf,1,14,4.86362558087544,52.4139036837023
Oostzanerwerf,1,15,4.85571248802308,52.4163229161436
Oostzanerwerf,1,16,4.8598495824269,52.4204429491547
Oostzanerwerf,1,17,4.85786599552267,52.423829284035
Oostzanerwerf,1,18,4.85808054365733,52.4249371502786
Oostzanerwerf,1,19,4.86245372915952,52.4287759511553
Oostzanerwerf,1,20,4.86267745344935,52.4299413149662
Oostzanerwerf,1,21,4.86615881225928,52.4306593509883
Noordelijke IJ-oevers-West,1,0,4.87345186984736,52.4160381234005
Noordelijke IJ-oevers-West,1,1,4.87500741857761,52.41612835313
Noordelijke IJ-oevers-West,1,2,4.89162616754352,52.4076137302265
Noordelijke IJ-oevers-West,1,3,4.89287782587891,52.4067023004504
Noordelijke IJ-oevers-West,1,4,4.89350623533909,52.4046243073708
Noordelijke IJ-oevers-West,1,5,4.90018925085133,52.4014742425566
Noordelijke IJ-oevers-West,1,6,4.90240452651229,52.4040522596184
Noordelijke IJ-oevers-West,1,7,4.90886602590256,52.4010224119358
Noordelijke IJ-oevers-West,1,8,4.90988522069364,52.3984722240855
Noordelijke IJ-oevers-West,1,9,4.90917282493186,52.3977412885775
Noordelijke IJ-oevers-West,1,10,4.9106659194741,52.3969864907823
Noordelijke IJ-oevers-West,1,11,4.91288036975545,52.3923470345144
Noordelijke IJ-oevers-West,1,12,4.9085577056147,52.3933268353303
Noordelijke IJ-oevers-West,1,13,4.90590777737746,52.3901162633317
Noordelijke IJ-oevers-West,1,14,4.90721459688303,52.3864777216665
Noordelijke IJ-oevers-West,1,15,4.9067101785088,52.3854040126904
Noordelijke IJ-oevers-West,1,16,4.90005463245777,52.3821540641709
Noordelijke IJ-oevers-West,1,17,4.8962412141214,52.3856478277528
Noordelijke IJ-oevers-West,1,18,4.89365450419078,52.3928231561992
Noordelijke IJ-oevers-West,1,19,4.89200184777089,52.3947861039184
Noordelijke IJ-oevers-West,1,20,4.87098529153662,52.4101306252102
Noordelijke IJ-oevers-West,1,21,4.86362558087544,52.4139036837023
Noordelijke IJ-oevers-West,1,22,4.86776176056379,52.4182692038406
Noordelijke IJ-oevers-West,1,23,4.87345186984736,52.4160381234005
Tuindorp Oostzaan,1,0,4.88590362393074,52.4147346228473
Tuindorp Oostzaan,1,1,4.89590839221305,52.4158940781781
Tuindorp Oostzaan,1,2,4.89784276832719,52.4152896211866
Tuindorp Oostzaan,1,3,4.90738460626963,52.4078969639854
Tuindorp Oostzaan,1,4,4.90018925085133,52.4014742425566
Tuindorp Oostzaan,1,5,4.89350623533909,52.4046243073708
Tuindorp Oostzaan,1,6,4.8923624504736,52.4071888970851
Tuindorp Oostzaan,1,7,4.87560254961299,52.4155005851599
Tuindorp Oostzaan,1,8,4.87502273546664,52.4165414732502
Tuindorp Oostzaan,1,9,4.87926205248466,52.4190853912807
Tuindorp Oostzaan,1,10,4.88590362393074,52.4147346228473
Kadoelen,1,0,4.91393349428604,52.4185315575538
Kadoelen,1,1,4.91569029996234,52.4185638074223
Kadoelen,1,2,4.92045031445699,52.4166070322574
Kadoelen,1,3,4.9126192157103,52.4100767424121
Kadoelen,1,4,4.90903471488366,52.4080153517042
Kadoelen,1,5,4.90738460626963,52.4078969639854
Kadoelen,1,6,4.89784276832719,52.4152896211866
Kadoelen,1,7,4.89874101751552,52.4244897639142
Kadoelen,1,8,4.91393349428604,52.4185315575538
Banne Buiksloot,1,0,4.92497730861036,52.404340147602
Banne Buiksloot,1,1,4.92210167816085,52.3992573393061
Banne Buiksloot,1,2,4.91472347308075,52.401495921312
Banne Buiksloot,1,3,4.91399314065609,52.4007690963709
Banne Buiksloot,1,4,4.90891538909716,52.4009469082956
Banne Buiksloot,1,5,4.90240452651229,52.4040522596184
Banne Buiksloot,1,6,4.90629526808718,52.4062155618307
Banne Buiksloot,1,7,4.90738460626963,52.4078969639854
Banne Buiksloot,1,8,4.90903471488366,52.4080153517042
Banne Buiksloot,1,9,4.9126192157103,52.4100767424121
Banne Buiksloot,1,10,4.92045031445699,52.4166070322574
Banne Buiksloot,1,11,4.93071588322207,52.411607581431
Banne Buiksloot,1,12,4.92558660289305,52.407282978941
Banne Buiksloot,1,13,4.92497730861036,52.404340147602
Nieuwendammerdijk/Buiksloterdijk,1,0,4.91472347308075,52.401495921312
Nieuwendammerdijk/Buiksloterdijk,1,1,4.92230552942132,52.3993542353833
Nieuwendammerdijk/Buiksloterdijk,1,2,4.92483263158748,52.3956165477857
Nieuwendammerdijk/Buiksloterdijk,1,3,4.92420672315811,52.3948400236528
Nieuwendammerdijk/Buiksloterdijk,1,4,4.92513867629395,52.39117853378
Nieuwendammerdijk/Buiksloterdijk,1,5,4.93323930139318,52.3918429393356
Nieuwendammerdijk/Buiksloterdijk,1,6,4.93393138144952,52.3922899302501
Nieuwendammerdijk/Buiksloterdijk,1,7,4.93318682850975,52.392565677831
Nieuwendammerdijk/Buiksloterdijk,1,8,4.93501543141546,52.3930812658796
Nieuwendammerdijk/Buiksloterdijk,1,9,4.9419172175092,52.3910339180525
Nieuwendammerdijk/Buiksloterdijk,1,10,4.94793818720897,52.3868773865052
Nieuwendammerdijk/Buiksloterdijk,1,11,4.95242397172263,52.3863081503539
Nieuwendammerdijk/Buiksloterdijk,1,12,4.94452927637135,52.3856382839579
Nieuwendammerdijk/Buiksloterdijk,1,13,4.93836617542319,52.3867329728213
Nieuwendammerdijk/Buiksloterdijk,1,14,4.93962453025734,52.3899443050766
Nieuwendammerdijk/Buiksloterdijk,1,15,4.9383990398979,52.390772580356
Nieuwendammerdijk/Buiksloterdijk,1,16,4.93341138372784,52.3914487622434
Nieuwendammerdijk/Buiksloterdijk,1,17,4.92475319834431,52.3906671326023
Nieuwendammerdijk/Buiksloterdijk,1,18,4.92324285078379,52.3966667127473
Nieuwendammerdijk/Buiksloterdijk,1,19,4.92141758976765,52.3992099289049
Nieuwendammerdijk/Buiksloterdijk,1,20,4.9148311455387,52.4008994363501
Nieuwendammerdijk/Buiksloterdijk,1,21,4.91472347308075,52.401495921312
Elzenhagen,1,0,4.92483263158748,52.3956165477857
Elzenhagen,1,1,4.92230552942132,52.3993542353833
Elzenhagen,1,2,4.92497730861036,52.404340147602
Elzenhagen,1,3,4.92540071633672,52.4070191237727
Elzenhagen,1,4,4.92965228861168,52.4110121206791
Elzenhagen,1,5,4.93920820095749,52.4073550515554
Elzenhagen,1,6,4.92483263158748,52.3956165477857
Buikslotermeer,1,0,4.94655903092913,52.3979076596037
Buikslotermeer,1,1,4.94478192550875,52.3980653836512
Buikslotermeer,1,2,4.94093257791929,52.3944674202794
Buikslotermeer,1,3,4.93501543141546,52.3930812658796
Buikslotermeer,1,4,4.92454120055585,52.3952632557863
Buikslotermeer,1,5,4.93920820095749,52.4073550515554
Buikslotermeer,1,6,4.95179813064766,52.4027984597524
Buikslotermeer,1,7,4.94655903092913,52.3979076596037
Waterlandpleinbuurt,1,0,4.95895604196548,52.3983603184177
Waterlandpleinbuurt,1,1,4.96685743920704,52.390000986247
Waterlandpleinbuurt,1,2,4.95242397172263,52.3863081503539
Waterlandpleinbuurt,1,3,4.95242436597443,52.3898302491047
Waterlandpleinbuurt,1,4,4.95160008467729,52.391291712066
Waterlandpleinbuurt,1,5,4.94093257791929,52.3944674202794
Waterlandpleinbuurt,1,6,4.94478192550875,52.3980653836512
Waterlandpleinbuurt,1,7,4.94655903092913,52.3979076596037
Waterlandpleinbuurt,1,8,4.95179813064766,52.4027984597524
Waterlandpleinbuurt,1,9,4.95895604196548,52.3983603184177
Volewijck,1,0,4.91399314065609,52.4007690963709
Volewijck,1,1,4.92153784536886,52.3990736636818
Volewijck,1,2,4.92082407232243,52.3984754331806
Volewijck,1,3,4.92220847230109,52.3962751992689
Volewijck,1,4,4.9192361064636,52.3907607837594
Volewijck,1,5,4.91308595164306,52.386312765269
Volewijck,1,6,4.90209145398546,52.3811947389767
Volewijck,1,7,4.90005463245777,52.3821540641709
Volewijck,1,8,4.90616910130489,52.3849266466633
Volewijck,1,9,4.90713544723708,52.3860684975681
Volewijck,1,10,4.90597806056381,52.3904081088973
Volewijck,1,11,4.9085577056147,52.3933268353303
Volewijck,1,12,4.91288036975545,52.3923470345144
Volewijck,1,13,4.9106659194741,52.3969864907823
Volewijck,1,14,4.90917282493186,52.3977412885775
Volewijck,1,15,4.90988522069364,52.3984722240855
Volewijck,1,16,4.90891538909716,52.4009469082956
Volewijck,1,17,4.91399314065609,52.4007690963709
IJplein/Vogelbuurt,1,0,4.92475319834431,52.3906671326023
IJplein/Vogelbuurt,1,1,4.93341138372784,52.3914487622434
IJplein/Vogelbuurt,1,2,4.9383990398979,52.390772580356
IJplein/Vogelbuurt,1,3,4.93962453025734,52.3899443050766
IJplein/Vogelbuurt,1,4,4.93836617542319,52.3867329728213
IJplein/Vogelbuurt,1,5,4.93296219839406,52.38760520431
IJplein/Vogelbuurt,1,6,4.93242689069404,52.3864421510803
IJplein/Vogelbuurt,1,7,4.92966632560651,52.3874195413834
IJplein/Vogelbuurt,1,8,4.92828970509579,52.3862471493571
IJplein/Vogelbuurt,1,9,4.92391360407749,52.3875641061
IJplein/Vogelbuurt,1,10,4.92227936497382,52.3861203227196
IJplein/Vogelbuurt,1,11,4.91893934452171,52.3855145350907
IJplein/Vogelbuurt,1,12,4.9198526856304,52.3808110551325
IJplein/Vogelbuurt,1,13,4.90867962727019,52.3798552806612
IJplein/Vogelbuurt,1,14,4.90209145398546,52.3811947389767
IJplein/Vogelbuurt,1,15,4.91377938221871,52.3866626520603
IJplein/Vogelbuurt,1,16,4.91822911390736,52.3897437025953
IJplein/Vogelbuurt,1,17,4.92220847230109,52.3962751992689
IJplein/Vogelbuurt,1,18,4.92096454645413,52.3988419001478
IJplein/Vogelbuurt,1,19,4.92153784536886,52.3990736636818
IJplein/Vogelbuurt,1,20,4.92324285078379,52.3966667127473
IJplein/Vogelbuurt,1,21,4.92475319834431,52.3906671326023
Tuindorp Buiksloot,1,0,4.93389203355555,52.392994474262
Tuindorp Buiksloot,1,1,4.93323930139318,52.3918429393356
Tuindorp Buiksloot,1,2,4.92513867629395,52.39117853378
Tuindorp Buiksloot,1,3,4.92420672315811,52.3948400236528
Tuindorp Buiksloot,1,4,4.93389203355555,52.392994474262
Tuindorp Nieuwendam,1,0,4.95160008467729,52.391291712066
Tuindorp Nieuwendam,1,1,4.95242436597443,52.3898302491047
Tuindorp Nieuwendam,1,2,4.9524240155563,52.3867201354229
Tuindorp Nieuwendam,1,3,4.94980489966569,52.3866219814744
Tuindorp Nieuwendam,1,4,4.94808225354015,52.3868244262268
Tuindorp Nieuwendam,1,5,4.9419172175092,52.3910339180525
Tuindorp Nieuwendam,1,6,4.93501543141546,52.3930812658796
Tuindorp Nieuwendam,1,7,4.94007619342877,52.394701473471
Tuindorp Nieuwendam,1,8,4.95160008467729,52.391291712066
Noordelijke IJ-oevers-Oost,1,0,4.94452927637135,52.3856382839579
Noordelijke IJ-oevers-Oost,1,1,4.95242397172263,52.3863081503539
Noordelijke IJ-oevers-Oost,1,2,4.9524235597147,52.3825705609234
Noordelijke IJ-oevers-Oost,1,3,4.93108194866642,52.3821403085336
Noordelijke IJ-oevers-Oost,1,4,4.9198526856304,52.3808110551325
Noordelijke IJ-oevers-Oost,1,5,4.91881495446933,52.384491713562
Noordelijke IJ-oevers-Oost,1,6,4.91893934452171,52.3855145350907
Noordelijke IJ-oevers-Oost,1,7,4.92227936497382,52.3861203227196
Noordelijke IJ-oevers-Oost,1,8,4.92391360407749,52.3875641061
Noordelijke IJ-oevers-Oost,1,9,4.92828970509579,52.3862471493571
Noordelijke IJ-oevers-Oost,1,10,4.92966632560651,52.3874195413834
Noordelijke IJ-oevers-Oost,1,11,4.93242689069404,52.3864421510803
Noordelijke IJ-oevers-Oost,1,12,4.93296219839406,52.38760520431
Noordelijke IJ-oevers-Oost,1,13,4.94452927637135,52.3856382839579
Waterland,1,0,5.01406732729883,52.3716584618669
Waterland,1,1,5.01323796085385,52.3716596060502
Waterland,1,2,5.01250513811716,52.3724367252927
Waterland,1,3,5.01456396446742,52.3729565341699
Waterland,1,4,5.01406732729883,52.3716584618669
Waterland,2,0,5.0142955685127,52.3741705779202
Waterland,2,1,5.01515880459625,52.3771684537506
Waterland,2,2,5.01617253404363,52.3774338195903
Waterland,2,3,5.01866609913656,52.3823688556318
Waterland,2,4,5.02390502665873,52.3867815107772
Waterland,2,5,5.01887177077512,52.3810339564777
Waterland,2,6,5.0142955685127,52.3741705779202
Waterland,3,0,4.98710149189927,52.4228416978755
Waterland,3,1,4.98910017755686,52.4233065068721
Waterland,3,2,4.99044519768917,52.4255207799682
Waterland,3,3,5.0001566861649,52.4254431190411
Waterland,3,4,5.01820510921643,52.4190595494327
Waterland,3,5,5.02161088513714,52.421222049124
Waterland,3,6,5.027260300512,52.4198655048007
Waterland,3,7,5.02951045383394,52.418063230962
Waterland,3,8,5.03004479177866,52.4156434957915
Waterland,3,9,5.03346841324258,52.416685392515
Waterland,3,10,5.03547017036993,52.4182739600781
Waterland,3,11,5.04917713342394,52.4151292725489
Waterland,3,12,5.05775654401222,52.416537776716
Waterland,3,13,5.06255628653204,52.4161733117384
Waterland,3,14,5.06541254601265,52.4172394478379
Waterland,3,15,5.06826352414765,52.4165580995756
Waterland,3,16,5.06841271559613,52.4154525118958
Waterland,3,17,5.06726966615109,52.4134221152039
Waterland,3,18,5.05763407425333,52.4148164465829
Waterland,3,19,5.05221051511838,52.4131809902584
Waterland,3,20,5.04625468443654,52.4067333396361
Waterland,3,21,5.03837157320839,52.4048720521036
Waterland,3,22,5.03152649096071,52.4009203882377
Waterland,3,23,5.02906126696379,52.3980089590232
Waterland,3,24,5.02520759190701,52.388125246444
Waterland,3,25,5.01906088547039,52.3865746143683
Waterland,3,26,5.01713678211733,52.3843743536721
Waterland,3,27,5.01411711559185,52.3845614253469
Waterland,3,28,5.01286542823634,52.3842069190659
Waterland,3,29,5.0130817965394,52.383483161409
Waterland,3,30,5.01086853947405,52.3830936208897
Waterland,3,31,5.01120547527749,52.3821705092949
Waterland,3,32,5.01363276687953,52.3817513605284
Waterland,3,33,5.01356732188067,52.3786793251376
Waterland,3,34,5.01239444348438,52.3776486017921
Waterland,3,35,5.01306448354962,52.3771242767732
Waterland,3,36,5.01172065463889,52.3758822153699
Waterland,3,37,5.01151543954106,52.3740439043267
Waterland,3,38,5.01280848408011,52.3731854164662
Waterland,3,39,5.01188617271698,52.3737062169119
Waterland,3,40,5.0083594853484,52.3725639006455
Waterland,3,41,5.00175955057477,52.3749180200211
Waterland,3,42,4.99990420869067,52.3782344924101
Waterland,3,43,4.99862058956188,52.3787812031103
Waterland,3,44,4.99475103239381,52.3777178316847
Waterland,3,45,4.99367067113578,52.3782011720374
Waterland,3,46,4.99835768851507,52.3798215134755
Waterland,3,47,4.99124664876721,52.3775408487971
Waterland,3,48,4.99256305918289,52.3771628571493
Waterland,3,49,4.98935486876481,52.3775252728075
Waterland,3,50,4.98165728333783,52.3734609225348
Waterland,3,51,4.98011958489715,52.3737154607223
Waterland,3,52,4.97396603272895,52.3794421249463
Waterland,3,53,4.97394061556053,52.374335692555
Waterland,3,54,4.97299163128698,52.3798131554777
Waterland,3,55,4.96839071785226,52.3794803119246
Waterland,3,56,4.96666508093338,52.3782004011872
Waterland,3,57,4.9682903550093,52.3795636859469
Waterland,3,58,4.96329560427072,52.3835857910997
Waterland,3,59,4.96116301645028,52.3818010460974
Waterland,3,60,4.96162321143159,52.3813184314862
Waterland,3,61,4.95840759355399,52.3824732018132
Waterland,3,62,4.9524235597147,52.3825705609234
Waterland,3,63,4.95242397172263,52.3863081503539
Waterland,3,64,4.96685743920704,52.390000986247
Waterland,3,65,4.96051240307642,52.3970627468289
Waterland,3,66,4.95396089955444,52.4016477496548
Waterland,3,67,4.946445304276,52.4051289646108
Waterland,3,68,4.93485357217661,52.4086190344324
Waterland,3,69,4.92965228861168,52.4110121206791
Waterland,3,70,4.94406898660724,52.4143424772304
Waterland,3,71,4.94778857418796,52.4215622411194
Waterland,3,72,4.95148136591567,52.4219297446706
Waterland,3,73,4.95133224469112,52.4232261675372
Waterland,3,74,4.95276974674278,52.4236794049768
Waterland,3,75,4.95360225660032,52.4222147368368
Waterland,3,76,4.95594973236284,52.4219544032708
Waterland,3,77,4.97331980850478,52.4227973341675
Waterland,3,78,4.98263641950962,52.4267622923888
Waterland,3,79,4.98710149189927,52.4228416978755
Driemond,1,0,5.01665325360783,52.3229868959074
Driemond,1,1,5.017932845894,52.3231923382079
Driemond,1,2,5.02154319639451,52.3024568500096
Driemond,1,3,5.0118267756467,52.3037757756974
Driemond,1,4,5.01130950772504,52.3042777896833
Driemond,1,5,5.01189057360698,52.3045044547556
Driemond,1,6,5.00958143496281,52.3053009088599
Driemond,1,7,5.00680870891727,52.3079509479045
Driemond,1,8,4.99611693271785,52.3124427450647
Driemond,1,9,5.01613367957845,52.3245121216497
Driemond,1,10,5.01665325360783,52.3229868959074
Bloemendalerpolder,1,0,5.01727329057549,52.3301867111145
Bloemendalerpolder,1,1,5.0294949492006,52.3307188425407
Bloemendalerpolder,1,2,5.03941783807233,52.3291011159478
Bloemendalerpolder,1,3,5.04390318688091,52.3279892835634
Bloemendalerpolder,1,4,5.04517773959471,52.326847400138
Bloemendalerpolder,1,5,5.0493438755798,52.326946701504
Bloemendalerpolder,1,6,5.06151356602788,52.3236747175708
Bloemendalerpolder,1,7,5.0614684247277,52.321747096848
Bloemendalerpolder,1,8,5.05674179105008,52.3195994344825
Bloemendalerpolder,1,9,5.05909286284176,52.3170523131033
Bloemendalerpolder,1,10,5.0583400307093,52.3163172919017
Bloemendalerpolder,1,11,5.05318405085632,52.3155620171735
Bloemendalerpolder,1,12,5.05167293984841,52.3141965763577
Bloemendalerpolder,1,13,5.05691985847887,52.3106886238315
Bloemendalerpolder,1,14,5.04774444190602,52.3099747311664
Bloemendalerpolder,1,15,5.03986841683668,52.3144319631671
Bloemendalerpolder,1,16,5.01842400481516,52.3243389069725
Bloemendalerpolder,1,17,5.01727329057549,52.3301867111145
Weesp-Noordwest,1,0,5.03986841683668,52.3144319631671
Weesp-Noordwest,1,1,5.04774444190602,52.3099747311664
Weesp-Noordwest,1,2,5.04438906021122,52.3099483027709
Weesp-Noordwest,1,3,5.04215022536995,52.3112911781165
Weesp-Noordwest,1,4,5.04005211064531,52.310369521574
Weesp-Noordwest,1,5,5.03709222548654,52.3104698475358
Weesp-Noordwest,1,6,5.03636959005368,52.3102866486143
Weesp-Noordwest,1,7,5.03715274028241,52.3087796468861
Weesp-Noordwest,1,8,5.02686015476345,52.3077832521923
Weesp-Noordwest,1,9,5.02330732931636,52.3048795674458
Weesp-Noordwest,1,10,5.02126804036621,52.3041750711131
Weesp-Noordwest,1,11,5.01805370520932,52.3219836943666
Weesp-Noordwest,1,12,5.01842400481516,52.3243389069725
Weesp-Noordwest,1,13,5.03986841683668,52.3144319631671
Weesp Binnenstad/Zuid,1,0,5.04215022536995,52.3112911781165
Weesp Binnenstad/Zuid,1,1,5.04665274718617,52.3096194898594
Weesp Binnenstad/Zuid,1,2,5.04710498239495,52.3081440233332
Weesp Binnenstad/Zuid,1,3,5.04901088440792,52.307524371329
Weesp Binnenstad/Zuid,1,4,5.04834770458231,52.3055986909259
Weesp Binnenstad/Zuid,1,5,5.05293525748272,52.3030828141625
Weesp Binnenstad/Zuid,1,6,5.05404700051053,52.3006287881562
Weesp Binnenstad/Zuid,1,7,5.05047042290779,52.2994581074735
Weesp Binnenstad/Zuid,1,8,5.04699919736232,52.3015334789571
Weesp Binnenstad/Zuid,1,9,5.0427598776426,52.3025177823754
Weesp Binnenstad/Zuid,1,10,5.02150108140282,52.3028089414126
Weesp Binnenstad/Zuid,1,11,5.02126804036621,52.3041750711131
Weesp Binnenstad/Zuid,1,12,5.02330732931636,52.3048795674458
Weesp Binnenstad/Zuid,1,13,5.02686015476345,52.3077832521923
Weesp Binnenstad/Zuid,1,14,5.03715274028241,52.3087796468861
Weesp Binnenstad/Zuid,1,15,5.03636959005368,52.3102866486143
Weesp Binnenstad/Zuid,1,16,5.04005211064531,52.310369521574
Weesp Binnenstad/Zuid,1,17,5.04215022536995,52.3112911781165
Aetsveld/Oostelijke Vechtoever,1,0,5.06905211068866,52.3215391180639
Aetsveld/Oostelijke Vechtoever,1,1,5.07751446775008,52.3181771087182
Aetsveld/Oostelijke Vechtoever,1,2,5.08321413844063,52.317267268326
Aetsveld/Oostelijke Vechtoever,1,3,5.09280763121257,52.3142652535553
Aetsveld/Oostelijke Vechtoever,1,4,5.0921259534685,52.3130137411792
Aetsveld/Oostelijke Vechtoever,1,5,5.10055410383513,52.310436918433
Aetsveld/Oostelijke Vechtoever,1,6,5.09627594932711,52.306913335626
Aetsveld/Oostelijke Vechtoever,1,7,5.09577100236726,52.3037617486191
Aetsveld/Oostelijke Vechtoever,1,8,5.09677249258189,52.3004570383115
Aetsveld/Oostelijke Vechtoever,1,9,5.10087991351122,52.2980417896846
Aetsveld/Oostelijke Vechtoever,1,10,5.10622359634517,52.2983426240197
Aetsveld/Oostelijke Vechtoever,1,11,5.10769333299986,52.2972258286958
Aetsveld/Oostelijke Vechtoever,1,12,5.10606506037981,52.2946684886818
Aetsveld/Oostelijke Vechtoever,1,13,5.10291868034797,52.2944677052897
Aetsveld/Oostelijke Vechtoever,1,14,5.09935398160208,52.2928035046044
Aetsveld/Oostelijke Vechtoever,1,15,5.09847354166339,52.2916361502736
Aetsveld/Oostelijke Vechtoever,1,16,5.0987149974418,52.2905737035247
Aetsveld/Oostelijke Vechtoever,1,17,5.10470015988757,52.2855611880318
Aetsveld/Oostelijke Vechtoever,1,18,5.10427502072188,52.2832082980738
Aetsveld/Oostelijke Vechtoever,1,19,5.10201331252137,52.281654039336
Aetsveld/Oostelijke Vechtoever,1,20,5.10206580657742,52.2798908367356
Aetsveld/Oostelijke Vechtoever,1,21,5.08770417316408,52.2816849251976
Aetsveld/Oostelijke Vechtoever,1,22,5.08461551714712,52.2794075046108
Aetsveld/Oostelijke Vechtoever,1,23,5.07708195259332,52.2779766091328
Aetsveld/Oostelijke Vechtoever,1,24,5.06462792877446,52.2782636255988
Aetsveld/Oostelijke Vechtoever,1,25,5.0638125343283,52.278577067661
Aetsveld/Oostelijke Vechtoever,1,26,5.06532548811819,52.2796593438191
Aetsveld/Oostelijke Vechtoever,1,27,5.0639850012382,52.2802613565651
Aetsveld/Oostelijke Vechtoever,1,28,5.06590118601988,52.2805496218431
Aetsveld/Oostelijke Vechtoever,1,29,5.06547148661425,52.285198157139
Aetsveld/Oostelijke Vechtoever,1,30,5.05954029928601,52.2893201331366
Aetsveld/Oostelijke Vechtoever,1,31,5.05276914468519,52.2864852548047
Aetsveld/Oostelijke Vechtoever,1,32,5.05040433066436,52.2878719824101
Aetsveld/Oostelijke Vechtoever,1,33,5.04748423341979,52.2850196889241
Aetsveld/Oostelijke Vechtoever,1,34,5.04277865748143,52.2824881393336
Aetsveld/Oostelijke Vechtoever,1,35,5.04079400915038,52.283880761784
Aetsveld/Oostelijke Vechtoever,1,36,5.03942924908888,52.2832435122316
Aetsveld/Oostelijke Vechtoever,1,37,5.03321245739468,52.2862581043544
Aetsveld/Oostelijke Vechtoever,1,38,5.03052841783541,52.288487181288
Aetsveld/Oostelijke Vechtoever,1,39,5.02438163266932,52.2813574467486
Aetsveld/Oostelijke Vechtoever,1,40,5.02186720897998,52.2826532688961
Aetsveld/Oostelijke Vechtoever,1,41,5.02150108140282,52.3028089414126
Aetsveld/Oostelijke Vechtoever,1,42,5.0427598776426,52.3025177823754
Aetsveld/Oostelijke Vechtoever,1,43,5.04699919736232,52.3015334789571
Aetsveld/Oostelijke Vechtoever,1,44,5.05047042290779,52.2994581074735
Aetsveld/Oostelijke Vechtoever,1,45,5.05326142455237,52.3002414386312
Aetsveld/Oostelijke Vechtoever,1,46,5.05404700051053,52.3006287881562
Aetsveld/Oostelijke Vechtoever,1,47,5.05293525748272,52.3030828141625
Aetsveld/Oostelijke Vechtoever,1,48,5.04834770458231,52.3055986909259
Aetsveld/Oostelijke Vechtoever,1,49,5.0491129508865,52.3073471640476
Aetsveld/Oostelijke Vechtoever,1,50,5.04710498239495,52.3081440233332
Aetsveld/Oostelijke Vechtoever,1,51,5.04665274718617,52.3096194898594
Aetsveld/Oostelijke Vechtoever,1,52,5.05691985847887,52.3106886238315
Aetsveld/Oostelijke Vechtoever,1,53,5.05200183137076,52.3134985684251
Aetsveld/Oostelijke Vechtoever,1,54,5.05199474947358,52.3148749209774
Aetsveld/Oostelijke Vechtoever,1,55,5.06259262563016,52.3176717563893
Aetsveld/Oostelijke Vechtoever,1,56,5.06525945598071,52.3191815199225
Aetsveld/Oostelijke Vechtoever,1,57,5.06572087746508,52.3204816166715
Aetsveld/Oostelijke Vechtoever,1,58,5.06502480016345,52.322149614269
Aetsveld/Oostelijke Vechtoever,1,59,5.06905211068866,52.3215391180639
Amstel III/Bullewijk,1,0,4.94020676071067,52.3193330648497
Amstel III/Bullewijk,1,1,4.97183948058908,52.284360697847
Amstel III/Bullewijk,1,2,4.96972297868837,52.2831178410275
Amstel III/Bullewijk,1,3,4.96767433699811,52.2795823012804
Amstel III/Bullewijk,1,4,4.96616561867528,52.2809798400478
Amstel III/Bullewijk,1,5,4.96224396894552,52.2802065274339
Amstel III/Bullewijk,1,6,4.96105363428489,52.2781742010784
Amstel III/Bullewijk,1,7,4.95524052492509,52.2783049017332
Amstel III/Bullewijk,1,8,4.92947280945851,52.3074136055855
Amstel III/Bullewijk,1,9,4.9300651532287,52.3093399959421
Amstel III/Bullewijk,1,10,4.93635161575331,52.3126628053759
Amstel III/Bullewijk,1,11,4.93522903911486,52.3138887704827
Amstel III/Bullewijk,1,12,4.93872388334037,52.315091065557
Amstel III/Bullewijk,1,13,4.93804157835586,52.3165054911278
Amstel III/Bullewijk,1,14,4.93983036005085,52.3171195824196
Amstel III/Bullewijk,1,15,4.9403314675381,52.318302299844
Amstel III/Bullewijk,1,16,4.93958477754559,52.3191197736939
Amstel III/Bullewijk,1,17,4.94020676071067,52.3193330648497
Venserpolder,1,0,4.95286094937125,52.3224358087185
Venserpolder,1,1,4.94757029871045,52.3204096588861
Venserpolder,1,2,4.95045522302642,52.317166796822
