breakdown,groep,year,n_totaal,variable,value,name,type
wijk_25,"Oud-West, De Baarsjes",2017,72760,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2017,54480,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2017,38990,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2017,34170,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2017,20320,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2017,36430,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2018,24230,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,40,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2018,28780,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2018,34470,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2018,26260,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2018,43400,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2018,43340,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2018,28530,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2018,64980,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,130,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2018,32520,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2018,45360,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2018,26040,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,30,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2018,41390,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2018,29350,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2018,37810,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2018,39240,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,130,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2018,29030,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2018,35820,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2018,73050,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,130,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2018,54210,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2018,41930,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2018,34080,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2018,20740,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2018,36570,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2019,24130,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,40,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2019,29420,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2019,34910,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2019,26590,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2019,43240,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2019,43490,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2019,28480,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2019,64840,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2019,32550,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2019,45990,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2019,27350,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,30,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2019,41500,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2019,29460,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2019,38300,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2019,39280,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,140,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2019,29380,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2019,36100,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2019,73160,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2019,54420,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2019,43170,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2019,35200,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2019,20980,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2019,37660,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2020,24890,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,40,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2020,29700,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2020,35600,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2020,26980,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2020,43550,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2020,43650,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2020,28480,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2020,64840,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,130,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2020,32660,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2020,46420,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2020,28670,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2020,41320,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2020,30140,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2020,39070,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,130,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2020,39780,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2020,29920,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2020,36200,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2020,73490,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2020,54370,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2020,44400,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2020,35680,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2020,21400,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2020,38090,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2021,24410,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2021,29730,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2021,35720,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2021,26760,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2021,43410,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2021,43280,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2021,28400,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2021,64120,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2021,32300,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2021,45700,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2021,28840,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,30,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2021,40980,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2021,30940,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2021,39150,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2021,39790,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2021,30670,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2021,35620,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2021,73620,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2021,54140,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2021,44410,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2021,35720,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2021,22100,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2021,38400,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2022,24260,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2022,29750,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2022,35930,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2022,27450,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2022,43820,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2022,43790,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2022,28930,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2022,64200,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2022,31940,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2022,45480,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2022,29380,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,40,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2022,41680,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2022,32140,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2022,39030,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2022,40140,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2022,31810,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2022,35500,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2022,73080,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2022,54300,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2022,45270,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2022,36120,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2022,22450,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2022,39360,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Centrum,2023,24210,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,50,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2023,29960,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2023,36090,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,40,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2023,28860,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-Oost,2023,45660,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2023,43970,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2023,29090,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2023,64410,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,110,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2023,32280,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2023,45500,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"IJburg, Zeeburgereiland",2023,30760,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,30,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2023,42600,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2023,33340,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2023,39200,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,120,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2023,40540,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,100,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Noord,2023,34120,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Oost,2023,35370,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Oud-West, De Baarsjes",2023,72480,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,90,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Oud-Zuid,2023,54380,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,80,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Slotervaart,2023,46580,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Watergraafsmeer,2023,36760,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Weesp, Driemond",2023,23740,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,60,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Westerpark,2023,39580,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,70,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bijlmer-Oost,2024,30100,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,10,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Bos en Lommer,2024,36640,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,10,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Buitenveldert, Zuidas",2024,29220,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Centrum-West,2024,44540,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,10,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Aker, Sloten, Nieuw-Sloten",2024,29000,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,10,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"De Pijp, Rivierenbuurt",2024,64930,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Gaasperdam,2024,32540,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Geuzenveld, Slotermeer",2024,45950,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,"Indische Buurt, Oostelijk Havengebied",2024,42580,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-Oost,2024,33960,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,10,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Noord-West,2024,39530,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
wijk_25,Osdorp,2024,41320,heeft_eerste_jaar_major_cvd_event_n_totaal_gebruikers,20,heeft_eerste_jaar_major_cvd_event,n_totaal_gebruikers
